Format: [timestamp_ms] , raw_ppg , moving_avg , threshold , peak , bpm
     16364 ,  34968 ,  35436 ,  37093 , ---- ,  108.3
     16370 ,  33128 ,  35140 ,  37093 , ---- ,  108.3
     16376 ,  34888 ,  35060 ,  37093 , ---- ,  108.3
     16381 ,  35256 ,  34904 ,  37093 , ---- ,  108.3
     16387 ,  34536 ,  34828 ,  37093 , ---- ,  108.3
     16392 ,  32792 ,  34553 ,  37093 , ---- ,  108.3
     16398 ,  34952 ,  34508 ,  37093 , ---- ,  108.3
     16403 ,  32904 ,  34316 ,  37093 , ---- ,  108.3
     16409 ,  35032 ,  34335 ,  37093 , ---- ,  108.3
     16489 ,  34600 ,  34251 ,  37093 , ---- ,  108.3
     16495 ,  36424 ,  34417 ,  37093 , ---- ,  108.3
     16500 ,  34216 ,  34356 ,  37093 , ---- ,  108.3
     16506 ,  35560 ,  34534 ,  37093 , ---- ,  108.3
     16512 ,  33704 ,  34476 ,  37093 , ---- ,  108.3
     16517 ,  35432 ,  34515 ,  37093 , ---- ,  108.3
     16523 ,  33416 ,  34485 ,  37093 , ---- ,  108.3
     16528 ,  35224 ,  34463 ,  37093 , ---- ,  108.3
     16534 ,  33016 ,  34435 ,  37093 , ---- ,  108.3
     16539 ,  35336 ,  34432 ,  37093 , ---- ,  108.3
     16545 ,  35944 ,  34566 ,  37093 , ---- ,  108.3
     16551 ,  34856 ,  34560 ,  37093 , ---- ,  108.3
     16556 ,  36905 ,  34749 ,  37093 , ---- ,  108.3
     16562 ,  35144 ,  34762 ,  37093 , ---- ,  108.3
     16567 ,  36072 ,  34803 ,  37093 , ---- ,  108.3
     16573 ,  34456 ,  34799 ,  37093 , ---- ,  108.3
     16578 ,  36408 ,  34980 ,  37093 , ---- ,  108.3
     16584 ,  33704 ,  34917 ,  37093 , ---- ,  108.3
     16590 ,  36937 ,  35119 ,  37093 , ---- ,  108.3
     16595 ,  33736 ,  35054 ,  37093 , ---- ,  108.3
     16601 ,  35400 ,  35094 ,  37093 , ---- ,  108.3
     16606 ,  35624 ,  35054 ,  37093 , ---- ,  108.3
     16612 ,  35560 ,  35121 ,  37093 , ---- ,  108.3
     16617 ,  33224 ,  35004 ,  37093 , ---- ,  108.3
     16623 ,  35496 ,  35094 ,  37093 , ---- ,  108.3
     16629 ,  34984 ,  35072 ,  37093 , ---- ,  108.3
     16634 ,  35272 ,  35164 ,  37093 , ---- ,  108.3
     16640 ,  37225 ,  35264 ,  37093 , ---- ,  108.3
     16646 ,  34936 ,  35360 ,  37093 , ---- ,  108.3
     16651 ,  37225 ,  35455 ,  37093 , ---- ,  108.3
     16657 ,  34584 ,  35387 ,  37093 , ---- ,  108.3
     16663 ,  36264 ,  35457 ,  37093 , ---- ,  108.3
     16668 ,  33832 ,  35304 ,  37093 , ---- ,  108.3
     16674 ,  36264 ,  35360 ,  37093 , ---- ,  108.3
     16680 ,  32423 ,  35177 ,  37093 , ---- ,  108.3
     16685 ,  35624 ,  35236 ,  37093 , ---- ,  108.3
     16691 ,  33752 ,  35103 ,  37093 , ---- ,  108.3
     16697 ,  35688 ,  35202 ,  37093 , ---- ,  108.3
     16702 ,  33384 ,  35024 ,  37093 , ---- ,  108.3
     16708 ,  35672 ,  35121 ,  37093 , ---- ,  108.3
     16713 ,  33560 ,  35029 ,  37093 , ---- ,  108.3
     16719 ,  35464 ,  35021 ,  37093 , ---- ,  108.3
     16724 ,  32583 ,  34872 ,  37093 , ---- ,  108.3
     16730 ,  35016 ,  34962 ,  37093 , ---- ,  108.3
     16736 ,  34952 ,  34935 ,  37093 , ---- ,  108.3
     16741 ,  34904 ,  34931 ,  37093 , ---- ,  108.3
     16747 ,  36696 ,  35002 ,  37093 , ---- ,  108.3
     16752 ,  34584 ,  34870 ,  37093 , ---- ,  108.3
     16758 ,  36856 ,  34966 ,  37093 , ---- ,  108.3
     16763 ,  34600 ,  34835 ,  37093 , ---- ,  108.3
     16830 ,  40633 ,  35137 ,  37093 , ---- ,  108.3
     16836 ,  39017 ,  35275 ,  37093 , ---- ,  108.3
     16841 ,  40649 ,  35616 ,  37093 , ---- ,  108.3
     16847 ,  39129 ,  35759 ,  37093 , ---- ,  108.3
     16853 ,  39753 ,  36125 ,  37093 , ---- ,  108.3
     16858 ,  38345 ,  36261 ,  37093 , ---- ,  108.3
     16864 ,  40857 ,  36617 ,  37317 , ---- ,  108.3
     16870 ,  39273 ,  36796 ,  37317 , ---- ,  108.3
     16875 ,  40585 ,  37156 ,  37317 , ---- ,  108.3
     16881 ,  38329 ,  37289 ,  37317 , ---- ,  108.3
     16886 ,  39897 ,  37606 ,  37317 , ---- ,  108.3
     16892 ,  37929 ,  37729 ,  37317 , ---- ,  108.3
     16897 ,  39833 ,  38091 ,  37317 , ---- ,  108.3
     16903 ,  36969 ,  38189 ,  37317 , ---- ,  108.3
     16909 ,  39497 ,  38416 ,  37317 , ---- ,  108.3
     16915 ,  37065 ,  38524 ,  37317 , ---- ,  108.3
======================================================================
Total data points logged: 2416
Total peaks detected: 24
Logging stopped at: (2026, 3, 30, 11, 35, 29, 0, 89)
======================================================================
