no peak, 45688, 47636.4, 1024, 
no peak, 45826, 47879.6, 1027, 
no peak, 46001, 48443.6, 1030, 
no peak, 46208, 48878.8, 1033, 
no peak, 46434, 49582.8, 1036, 
no peak, 46675, 50094.8, 1039, 
no peak, 46935, 50517.2, 1042, 
no peak, 47222, 50850.0, 1045, 
no peak, 47534, 51298.0, 1048, 
no peak, 47882, 52092.4, 1051, 
no peak, 48282, 52847.6, 1054, 
no peak, 48688, 53334.0, 1057, 
no peak, 49125, 54114.8, 1060, 
no peak, 49574, 54498.8, 1064, 
no peak, 50054, 54832.4, 1067, 
no peak, 50562, 55190.8, 1070, 
no peak, 51111, 56368.4, 1073, 
no peak, 51686, 56906.0, 1076, 
no peak, 52290, 57750.8, 1079, 
no peak, 52903, 57955.6, 1082, 
no peak, 53521, 58058.0, 1085, 
no peak, 54165, 58622.0, 1088, 
no peak, 54831, 59287.6, 1091, 
no peak, 55504, 59556.4, 1094, 
no peak, 56134, 59889.2, 1097, 
no peak, 56769, 60196.4, 1100, 
no peak, 57388, 60260.4, 1103, 
no peak, 57986, 60388.4, 1107, 
no peak, 58573, 60618.8, 1110, 
no peak, 59135, 60823.6, 1113, 
no peak, 59683, 61054.0, 1116, 
no peak, 60197, 61054.0, 1126, 
no peak, 60695, 61054.0, 1139, 
no peak, 61143, 61054.0, 1142, 
no peak, 61526, 61054.0, 1145, 
no peak, 61853, 61054.0, 1148, 
no peak, 62145, 61054.0, 1151, 
no peak, 62402, 61054.0, 1154, 
no peak, 62611, 61054.0, 1158, 
no peak, 62801, 61054.0, 1161, 
no peak, 62937, 61054.0, 1164, 
no peak, 62997, 61054.0, 1167, 
no peak, 63022, 61054.0, 1170, 
no peak, 62997, 61054.0, 1173, 
peak detected, 62997, 61054.0, 1174, 
no peak, 62928, 61054.0, 3, 
no peak, 62829, 61054.0, 7, 
no peak, 62681, 61054.0, 10, 
no peak, 62482, 61054.0, 13, 
no peak, 62254, 61054.0, 16, 
no peak, 62005, 61054.0, 19, 
no peak, 61729, 61054.0, 22, 
no peak, 61444, 61054.0, 25, 
no peak, 61110, 61054.0, 28, 
no peak, 60756, 61054.0, 31, 
no peak, 60382, 61054.0, 34, 
no peak, 59991, 61054.0, 37, 
no peak, 59602, 61054.0, 41, 
no peak, 59206, 61054.0, 44, 
no peak, 58819, 61054.0, 47, 
no peak, 58428, 61054.0, 50, 
no peak, 58043, 61054.0, 53, 
no peak, 57662, 61054.0, 56, 
no peak, 57278, 61054.0, 59, 
no peak, 56888, 61054.0, 69, 
no peak, 56479, 61054.0, 73, 
no peak, 56090, 61054.0, 76, 
no peak, 55709, 61054.0, 79, 
no peak, 55325, 61054.0, 82, 
no peak, 54944, 61054.0, 85, 
no peak, 54578, 61054.0, 88, 
no peak, 54227, 61054.0, 91, 
no peak, 53882, 61054.0, 94, 
no peak, 53560, 61054.0, 97, 
no peak, 53243, 61054.0, 100, 
no peak, 52930, 61054.0, 103, 
no peak, 52601, 61054.0, 106, 
no peak, 52267, 61054.0, 109, 
no peak, 51963, 61054.0, 113, 
no peak, 51659, 61054.0, 116, 
no peak, 51365, 61054.0, 119, 
no peak, 51071, 61054.0, 122, 
no peak, 50772, 61054.0, 125, 
no peak, 50459, 61054.0, 128, 
